0.122649 0.186231 0.879663	0.226908 0.417312 0.554624	0.517226 0.458739 -0.558099	0.487276 0.926283 -50.3585
0.646205 1.25605 0.223119	0.557371 1.54604 -0.0250549	0.485366 1.25291 3.54871	0.508511 1.00033 -2.29074
0.200296 0.0223625 0.666534	0.848184 0.996081 -1.1117	0.384026 1.00616 1.60393	0.508311 0.879403 -0.310082
0.5193 0.324906 -0.26595	0.524134 1.03273 -0.502533	0.396722 0.564354 -0.226538	0.472144 1.17895 1.19975
0.883774 1.54186 1.47633	0.273824 0.718399 -0.461398	0.250743 1.05943 0.256452	0.498451 0.982826 3.43968
0.214052 0.610655 -6.13821	0.365817 0.792119 1.02376	0.49234 0.763505 -0.834942	0.508154 0.993703 1.55839
0.764136 0.832515 1.07267	0.660681 0.918661 -40.7386	0.460545 0.689141 2.40942	0.51863 1.0649 1.1446
0.861438 0.196854 -0.0625604	0.0258975 0.401141 -20.2555	0.534189 1.35172 0.39488	0.478193 1.00966 3.1149
0.0297716 0.430484 0.823821	0.28359 0.436759 12.7736	0.502822 0.585165 1.20953	0.50791 0.928347 3.13942
0.669579 1.75296 -1.92563	0.246495 0.693986 0.213098	0.483121 0.533602 -1.3338	0.47769 0.924151 -0.367238
0.428941 0.5785 0.856645	0.252242 0.626212 69.136	0.511499 1.64912 -1.60955	0.496091 0.957287 -1.36349
0.994745 0.0779215 2.01666	0.715995 0.90397 0.683747	0.553898 0.625618 -2.31342	0.513145 1.03091 0.332507
0.164133 0.864017 -1.44541	0.740043 0.910492 -1.02178	0.613482 0.745452 0.22088	0.474951 0.920676 -2.07384
0.955252 0.215032 13.5128	0.285749 0.978024 -2.25053	0.482174 0.804231 0.287553	0.53774 0.859442 0.18935
0.947623 3.55059 0.684982	0.320032 0.646199 0.195954	0.572541 0.617767 0.298599	0.544894 1.06175 0.333847
0.805865 0.486097 0.729264	0.506434 1.47562 0.193862	0.581571 0.763429 1.20572	0.477845 0.913709 -5.27213
0.0955681 0.625427 0.246865	0.893242 2.29099 0.866851	0.523646 1.15638 -2.94983	0.533236 1.00474 -0.109639
0.415478 0.833546 -8.85657	0.657789 2.00301 3.10815	0.595682 1.59624 -1.47822	0.494051 1.04198 -3.70719
0.177832 3.60338 -1.69394	0.630114 1.6431 -0.117274	0.342386 1.20303 0.347436	0.508933 1.15516 1.13104
0.858863 0.609815 13.2657	0.255095 2.20064 0.071445	0.426883 0.925973 3.30924	0.49647 0.914491 1.82148
0.942401 2.95495 -328.31	0.915325 0.461988 -0.247645	0.482757 1.41384 -2.48708	0.522186 0.946073 -0.324143
0.945717 1.68035 -0.26648	0.442274 0.469332 -2.49076	0.575449 0.796074 -0.305914	0.515152 1.02569 -0.282163
0.910179 2.16174 -1.69291	0.564858 1.19453 0.648067	0.337208 0.821317 0.365927	0.445907 1.15942 -0.573961
0.932201 1.95011 -0.368334	0.39301 0.0205089 0.853641	0.560343 1.11676 1.45142	0.492529 1.00473 0.221146
0.453091 0.309392 -0.753764	0.58312 1.21943 -1.96788	0.505956 0.981915 0.765067	0.459672 0.905207 0.244905
0.680956 0.432589 0.472307	0.943098 0.543711 0.917169	0.51646 0.938047 0.083875	0.445924 0.914764 1.01477
0.134631 0.777416 -12.6396	0.896514 2.80576 0.384704	0.576022 1.29177 -4.06507	0.545327 1.06755 9.09735
0.378752 0.452639 1.98848	0.212459 1.82699 -9.52082	0.558676 0.767538 -7.67717	0.524232 0.923751 -0.317833
0.989571 0.10197 -0.277615	0.724911 1.34972 -0.110876	0.659883 0.572253 -0.294067	0.517059 1.00655 -1.9936
0.328248 2.3965 -1.08992	0.424273 0.210557 0.675943	0.545109 1.10709 -0.0676609	0.493984 0.891857 0.938747
0.140739 0.409118 -1.98721	0.358085 1.54887 4.72685	0.371835 1.05221 1.52168	0.497299 1.02665 1.73064
0.129053 0.833448 -0.499177	0.409488 1.05317 2.56611	0.622207 1.10241 -1.77965	0.476104 0.931945 0.0717767
0.574629 0.374491 2.09755	0.352165 1.46141 -0.0868029	0.657754 1.22424 1.07833	0.483442 0.957654 -1.31606
0.917014 0.249087 0.791231	0.753013 1.23049 -0.164356	0.541799 0.796796 0.436744	0.465743 1.0428 -2.26588
0.601826 0.258677 -3.11753	0.750661 1.56876 -0.00159646	0.258813 0.712715 -0.0793726	0.508946 0.864777 0.311523
0.25781 0.267118 -0.756412	0.486227 0.885404 0.610683	0.641948 1.00513 -9.98282	0.493703 1.15681 -1.66632
0.994544 3.75519 -0.265555	0.502443 0.409025 0.088184	0.387313 0.506301 0.315135	0.565978 1.01957 -1.78644
0.726033 0.713755 0.822461	0.389366 1.81413 0.959582	0.503387 0.548487 0.155851	0.519012 1.02072 1.51822
0.426258 0.196081 -1.06183	0.869296 1.99377 -3.01088	0.516182 1.09608 3.76588	0.48536 1.04395 2.30105
0.0581716 0.966452 3.98946	0.505048 0.612482 -0.225885	0.543318 0.473282 0.413606	0.518342 0.981959 -2.46684
0.6794 0.0905648 0.263498	0.300222 1.51701 3.59719	0.71324 0.734664 0.581785	0.533172 0.878301 -16.9247
0.156591 0.70464 1.33938	0.485924 0.80704 -1.78535	0.587613 1.25382 -0.578794	0.499045 1.13287 -7.6427
0.172435 0.0714381 -1.85515	0.447521 0.765887 4.73798	0.255047 0.558092 -1.56901	0.441944 0.978693 -0.337765
0.148304 2.12048 -1.03452	0.448351 0.525732 -0.702335	0.457648 0.590578 -0.911196	0.488663 0.948069 -0.192168
0.223508 0.358255 0.0948368	0.597808 1.13922 -0.7584	0.588565 0.563774 -1.20429	0.527995 0.918931 -0.231029
0.284761 5.08542 0.373838	0.560398 1.424 4.20897	0.493412 0.771496 -5.05422	0.494878 0.977296 -0.150454
0.376312 0.0644618 0.252594	0.613519 0.696639 -5.21762	0.614789 0.550105 -7.89744	0.455027 1.03261 -3.27137
0.870038 0.400454 -0.79863	0.0744987 1.81423 1.68855	0.471836 1.1541 5.65574	0.465959 1.07644 -0.594458
0.131056 1.49965 1.81659	0.288985 1.24004 -0.907132	0.577598 1.04482 -2.13603	0.497718 0.874234 -3.929
0.388809 1.97649 -0.346726	0.278034 0.841013 0.171483	0.417696 0.757133 1.49819	0.482845 1.00637 0.865407
0.545605 0.489739 -0.0913652	0.518987 1.56849 0.017034	0.571162 1.00726 -0.902104	0.537626 0.96873 -0.290903
0.198001 0.0561534 -0.0860244	0.672095 0.723937 7.92476	0.480733 0.986968 -2.41168	0.550112 0.904587 -0.873856
0.257456 0.598899 -0.902546	0.493529 0.86953 -0.240395	0.335849 1.16602 -0.040276	0.50732 0.977107 1.34411
0.775462 0.165156 -1.19564	0.330077 0.0570562 0.501119	0.490936 1.36466 0.262733	0.464154 1.00821 -0.822066
0.804058 2.65493 -1.52031	0.844654 1.00443 0.274985	0.48868 0.534716 0.495423	0.527235 1.01477 -1.74391
0.597029 3.74675 0.492802	0.501572 0.39234 -4.56577	0.616066 0.988857 -15.237	0.503015 1.2022 1.93903
0.951329 0.469172 4.24731	0.291174 2.21537 -2.42909	0.310419 1.05876 0.392147	0.463367 0.979889 5.38963
0.305185 0.481387 -15.0817	0.718718 1.65247 -2.33934	0.530574 0.631305 0.0472758	0.453381 0.969242 1.18598
0.349102 0.260717 -8.64954	0.304401 2.02663 0.829409	0.455362 1.37344 0.770844	0.492496 0.873097 -0.1596
0.251407 0.582988 -0.145823	0.474727 2.5014 7.87971	0.449922 1.18105 -0.137481	0.436366 0.868978 -0.368381
0.978079 1.13929 -1.96613	0.539076 1.12665 -0.023401	0.317242 1.16378 0.500267	0.495213 0.94387 -1.76406
0.944528 0.810185 -0.476269	0.458147 0.149628 -6.11695	0.563031 1.01664 0.174019	0.544778 1.00979 3.24095
0.800282 1.45904 1.09476	0.56292 0.270894 0.736761	0.618356 0.837037 -0.487593	0.505658 0.99181 0.245151
0.316404 1.9799 5.84795	0.759598 0.434145 0.0680387	0.470037 0.890888 0.411018	0.520698 1.01118 -2.90828
0.722577 0.816614 1.26001	0.537324 2.00699 -0.27144	0.51961 0.656426 -4.0731	0.500418 0.894233 1.0611
0.974388 1.48359 -0.586349	0.775601 0.865439 -1.70219	0.451775 0.962084 0.0947815	0.503244 1.10248 -0.304856
0.103294 0.228768 -1.27223	0.649765 2.79914 0.589039	0.594451 1.28916 3.71949	0.487673 1.05561 0.984717
0.2539 0.775799 0.94848	0.509771 0.713658 4.03977	0.498334 0.851352 37.3574	0.472525 0.90453 0.305817
0.130452 0.488192 1.31146	0.912468 1.07415 1.19058	0.475305 0.782352 0.0837114	0.451247 0.918437 10.1579
0.896986 1.2215 -0.960525	0.345462 0.334793 9.78984	0.430654 1.39617 -3.35141	0.536865 1.00859 -0.632177
0.511086 0.990087 4.28394	0.495684 0.732265 0.694418	0.459936 1.20838 0.058148	0.492814 0.910476 0.497599
0.821802 0.442392 -0.408178	0.30393 0.0724774 0.180389	0.473417 0.932045 -0.0970002	0.476479 0.958193 0.531295
0.466454 0.481899 13.8004	0.56955 1.82001 0.0739924	0.537685 1.25972 -0.186241	0.549128 0.87177 -1.516
0.0704959 0.851464 -0.0250953	0.913723 0.763764 6.01881	0.578398 1.05764 2.25994	0.45787 0.986348 3.27077
0.0412677 0.31145 0.964972	0.635029 0.239727 -0.48459	0.529752 0.684476 40.6379	0.509693 0.995689 0.162583
0.272249 3.32274 -18.8358	0.643194 0.349574 -0.614829	0.441888 1.11629 0.129826	0.489314 1.06637 0.691436
0.761653 0.613282 0.231289	0.418552 0.543115 0.554298	0.389013 0.880818 -27.3633	0.453946 0.982914 -0.20277
0.336213 1.13768 0.500275	0.369337 0.595681 0.517275	0.481934 1.23576 -0.176283	0.518895 0.989884 1.41025
0.116114 0.916812 1.04649	0.411053 0.717192 14.5649	0.516329 1.04194 -3.77451	0.465548 1.10943 4.06844
0.125961 0.106935 0.72183	0.490484 1.28121 206.128	0.602626 1.11904 2.44047	0.502644 0.853711 9.83723
0.212869 0.335911 -2.03965	0.311675 1.78287 -3.81601	0.352297 0.853341 -0.0433673	0.505043 0.742609 -0.776938
0.785525 0.311453 2.23312	0.393175 1.49022 -0.582758	0.522848 0.880101 -1.00589	0.531422 0.90486 0.352672
0.392328 1.06138 -1.0571	0.68884 1.22956 -0.443429	0.514 0.986153 -0.790594	0.510676 0.920431 -0.705592
0.347796 0.0542258 -0.605668	0.847898 0.945094 -1.20733	0.72235 1.02102 -2.42789	0.531302 1.07603 0.908134
0.617661 2.8503 1.13556	0.733319 0.927203 -1.33875	0.570865 1.17217 9.92903	0.540804 0.871416 0.34239
0.95787 3.06676 -0.359817	0.264563 1.33155 1.39698	0.483079 1.13021 2.02565	0.493273 1.01969 0.8636
0.303025 0.800864 -0.472624	0.623613 0.86296 -1.66176	0.485313 1.1369 -0.982689	0.519891 1.0656 13.8318
0.638821 0.33528 0.836892	0.254784 0.617319 0.17286	0.690023 0.945295 -0.0405604	0.484192 0.950715 -1.0669
0.912873 0.431676 0.133969	0.765087 0.977078 0.639056	0.762897 1.34993 0.15436	0.483701 0.883368 4.03464
0.500409 1.58797 2.71915	0.229571 1.1148 -0.479586	0.502622 1.1079 1.51782	0.492031 0.886939 0.586505
0.941197 0.30274 -32.3741	0.450105 0.588038 0.162545	0.531074 1.78387 0.589601	0.507873 0.909119 -0.885347
0.138753 0.402297 1.15179	0.850911 1.64651 -2.61829	0.40188 0.950332 1.21769	0.524495 1.01743 -0.3445
0.176547 0.510059 0.620053	0.703647 1.19844 0.207056	0.451056 0.90629 0.151221	0.437672 1.01902 -2.06005
0.207967 2.46464 -6.96889	0.534437 0.869093 0.858199	0.533754 0.514052 1.1504	0.461264 1.08448 0.567273
0.645257 0.0411069 0.166302	0.551671 1.07275 0.319798	0.506387 1.44972 -0.436665	0.425294 0.957645 -0.326512
0.324182 0.0361624 18.007	0.785881 1.06873 -1.41081	0.368046 1.31715 -1.35448	0.466127 0.994353 1.24652
0.101038 0.140199 0.487497	0.439702 0.27889 -0.582956	0.435391 0.967537 -0.596673	0.474707 0.763477 -1.56664
0.669442 0.546392 1.41731	0.301747 1.40964 -1.27674	0.523006 0.704088 -0.935117	0.526426 1.08222 0.103524
0.192803 0.386093 2.49155	0.235764 0.487593 0.271426	0.600445 0.682632 0.399443	0.532586 0.843114 -1.73009
0.985854 0.475999 -2.85007	0.26762 0.516222 -3.55268	0.605983 1.0288 0.612458	0.493303 1.17653 -0.872924
0.404229 0.555601 -2.41527	0.311834 0.810387 -0.0227742	0.420588 1.06381 3.049	0.497521 0.974381 0.656056
0.964564 0.228866 1.49629	0.376206 0.824698 0.36215	0.413822 1.04729 -0.379819	0.48731 1.06662 0.599988
0.713951 1.56238 -1.17141	0.185395 0.958403 1.0489	0.428287 1.07781 0.419524	0.528235 0.91402 -6.12835
0.534559 0.360965 1.99834	0.929511 1.92962 1.1272	0.535177 0.801024 -1.40819	0.5101 1.14286 0.0283632
0.277368 1.01523 1.43257	0.629417 0.372996 -0.762436	0.52667 0.561178 1.15213	0.495184 1.07717 0.534695
0.191555 0.24848 0.510704	0.591039 0.373421 0.418403	0.499575 1.18894 -2.65627	0.543931 0.958053 -0.0805204
0.302639 0.185403 -2.60794	0.474134 2.26283 1.21298	0.588215 0.498034 -25.3522	0.498466 0.866573 2.15875
0.6508 2.85707 -0.59298	0.457458 0.745854 46.4469	0.711712 1.43918 -14.8711	0.516881 1.11458 0.613425
0.539718 1.6706 -1.57458	0.414303 1.88855 -1.40636	0.505184 1.82875 10.3681	0.458585 0.883579 -4.95743
0.489722 0.612556 -2.04224	0.105293 3.2436 8.8442	0.468315 0.641711 0.0464223	0.542711 1.04658 2.66888
0.491247 0.822899 -12.8088	0.32521 0.325111 0.161468	0.519018 0.897767 4.74537	0.485204 0.838365 -0.988682
0.557863 0.439259 2.63965	0.554886 0.196296 -2.2867	0.540613 1.0309 0.10663	0.470452 1.08502 1.76342
0.355727 0.425037 -5.49995	0.641411 0.124231 0.228455	0.450884 1.12743 1.02741	0.482604 0.906911 -0.210206
0.797662 0.77325 -0.0667334	0.536539 0.896025 0.342593	0.667358 1.3543 -0.660156	0.499838 1.0194 -1.22485
0.0752348 0.436258 2.6338	0.463205 0.546698 0.112574	0.446628 1.33211 10.0059	0.52918 1.07026 -6.66188
0.529686 1.38896 -0.233757	0.335388 0.409292 6.91642	0.378016 0.926442 0.459778	0.49485 1.0685 1.06239
0.250013 1.54216 -0.759878	0.363853 1.54126 0.970974	0.641901 0.681004 -4.34254	0.481873 1.01176 -0.681148
0.222938 0.326332 -1.0148	0.562663 1.97782 0.753213	0.577519 0.834111 0.460418	0.508688 1.03106 2.66391
0.700962 0.15564 -12.7116	0.449838 0.874993 0.656142	0.440305 1.2032 1.43256	0.52506 1.0647 3.00173
0.181032 0.0143763 -0.959707	0.619477 0.801221 -0.150901	0.484505 0.736398 -0.381498	0.519609 0.995389 -0.808643
0.715213 0.272442 0.430729	0.588684 1.10092 -0.753051	0.459347 0.889598 -1.10834	0.476989 0.994609 -0.547914
0.676685 1.11956 -0.149985	0.490685 0.0646356 -1.22079	0.423551 0.670158 3.14208	0.538158 1.056 1.65027
0.788376 0.138933 1.14795	0.813267 0.750275 -0.800152	0.503914 1.17783 4.28694	0.545464 0.991839 -29.4938
0.633826 0.514433 4.92612	0.37358 1.67199 -0.112035	0.515098 0.790814 -1.05988	0.482391 1.06617 2.42571
0.340491 1.1783 -2.51292	0.624826 1.37058 -0.788007	0.530284 1.66987 -5.70979	0.518062 1.07834 -1.06853
0.649405 0.399682 -0.158196	0.489738 0.196473 1.21512	0.459028 0.910953 -2.54697	0.48882 1.14517 -0.826559
0.0340152 0.739434 1.30386	0.57335 0.372702 -1.96501	0.508312 1.15205 -0.980206	0.490766 0.995503 3.51301
0.784694 0.0867054 0.455262	0.666175 1.78637 -0.643602	0.530657 0.696224 0.721451	0.492868 0.963875 0.450545
0.392887 0.0261013 0.332376	0.355204 0.677647 1.50859	0.60593 2.19807 0.244111	0.472483 0.872083 -0.0644758
0.693694 1.43158 3.86894	0.259575 1.11137 0.0345736	0.550649 0.928656 -0.387554	0.493741 0.871708 1.15677
0.368279 1.32194 3.90582	0.433229 1.303 0.447523	0.426361 0.925664 0.790524	0.541535 0.929098 1.47513
0.058138 2.98051 4.03598	0.527646 0.550861 16.5148	0.589663 1.45661 0.22459	0.494707 0.913419 7.39002
0.864856 0.3028 -0.272918	0.490574 2.01501 0.429015	0.629977 1.13706 14.892	0.563758 0.917917 -1.24912
0.576025 0.384359 -1.43587	0.855196 0.786623 -3.46882	0.448671 1.04092 0.413736	0.470858 0.977964 -1.38311
0.919793 4.00185 2.46694	0.450606 1.28643 -1.95949	0.46252 0.763901 -0.0143285	0.490496 1.04049 2.2701
0.629466 0.0741 0.805452	0.487193 1.32267 -0.790964	0.728541 0.626245 -0.489526	0.522552 1.07297 -0.837234
0.770682 1.36063 -1.68316	0.343029 2.88886 -4.88636	0.769839 0.709632 -2.12602	0.478314 0.918031 1.52375
0.121982 0.476874 -5.51283	0.212364 0.259204 -0.102021	0.366869 1.06913 -1.23077	0.493782 0.835602 0.19847
0.521006 0.69194 16.1293	0.920025 1.2835 16.161	0.474467 0.767027 -0.120412	0.520893 1.11274 -0.0773788
0.0224659 0.405648 -0.455324	0.321809 2.55629 0.460179	0.362932 1.05032 -0.801085	0.460869 1.11761 2.54335
0.949388 0.567393 3.55849	0.51259 0.648393 0.855583	0.676628 0.810525 0.568646	0.507136 1.05723 -0.702251
0.685261 0.403193 -6.40001	0.618067 0.417942 5.18867	0.507161 0.830458 -0.3511	0.447907 0.939721 12.4726
0.480946 0.182975 -1.72013	0.490459 1.45488 -2.03908	0.464636 1.17598 2.58118	0.468118 0.917955 -3.58828
0.0784365 0.310703 -97.7069	0.189097 0.700508 -5.18253	0.441525 1.09612 40.2578	0.501536 1.0048 -0.635065
0.736299 2.30898 -0.127611	0.6108 1.43878 -10.1713	0.507627 1.00499 0.33139	0.489111 1.0288 0.01433
0.816762 1.30012 -4.58127	0.444134 1.41649 -0.0497149	0.550751 0.660859 0.719679	0.498689 0.8813 -0.838071
0.817981 0.0860605 0.816177	0.210461 0.61531 0.112466	0.475068 0.942008 -77.4773	0.52149 0.919927 -2.74226
0.873971 1.20643 0.974353	0.827386 0.686262 -0.240404	0.458291 0.865265 -13.8265	0.457037 0.859274 0.0837778
0.929483 0.475342 9.66206	0.750691 0.309416 18.8784	0.387985 1.00059 -0.339373	0.532957 1.30213 -12.3825
0.211466 0.63392 1.33488	0.411472 1.05292 0.230036	0.499355 0.729373 3.72363	0.518989 1.05006 -1.03059
0.607976 1.22362 0.901182	0.7361 0.194702 2.87172	0.549398 1.09107 -0.982604	0.463055 1.01784 0.0771322
0.521902 0.651516 -1.03673	0.393336 0.881471 0.594473	0.478166 1.07217 6.03271	0.516159 0.948897 -0.107901
0.737341 0.349543 0.135969	0.512952 1.15004 -2.37406	0.606343 1.00138 -1.03946	0.474612 0.963077 -0.653488
0.201491 0.502397 -1.05252	0.476606 1.44704 -1.43856	0.486797 0.670319 -0.869778	0.502334 1.0285 -1.46511
0.438551 0.986478 -0.131495	0.354896 0.889472 -0.620204	0.531302 0.610243 -0.233781	0.500278 1.1157 -5.91904
0.678943 1.57485 4.34938	0.268955 0.303408 -0.292116	0.555456 1.22939 0.73078	0.519047 1.03269 -1.41167
0.49211 0.0246526 1.70004	0.453616 0.371953 -0.00253486	0.432059 0.96118 1.0128	0.506956 0.965996 13.0015
0.996475 0.0791309 -2.14491	0.631395 0.527885 -0.612773	0.592993 1.07728 -0.299539	0.478983 1.15111 4.46378
0.701272 0.0797876 2.36734	0.271909 1.13967 0.551557	0.449174 1.4241 3.68305	0.469515 1.04124 -0.127632
0.729382 0.434131 -3.65394	0.306637 1.07613 3.10828	0.523462 1.06151 -1.02125	0.508499 0.850459 3.51617
0.399889 0.63553 -0.393215	0.44904 0.44132 -0.204705	0.40967 0.845042 0.0964565	0.518742 1.01358 -1.85365
0.318745 1.22646 -0.11529	0.481065 2.92342 -2.23227	0.47903 1.90073 -0.365072	0.491676 1.03921 0.301482
0.290118 1.48113 1.00301	0.772119 0.488108 0.250264	0.492295 0.54606 -0.465186	0.527124 0.954537 -1.11204
0.210126 0.106167 -8.96274	0.492581 0.913889 0.308204	0.508026 1.34683 -4.69705	0.494381 1.07366 -0.692105
0.426091 3.42128 4.59485	0.279419 1.42135 0.117941	0.329209 0.960184 0.291636	0.519609 1.24498 0.580067
0.0308513 2.9436 -1.88183	0.91486 2.2278 1.33223	0.423802 1.08255 -0.386058	0.53793 0.956044 -4.10031
0.5521 2.61219 2.3082	0.416208 1.07253 0.78934	0.4142 1.44296 1.80306	0.455102 1.053 -1.76292
0.250437 0.0551163 -1.0995	0.395656 2.63061 102.323	0.566929 1.65127 1.22035	0.548029 1.19427 0.477818
0.447164 0.901702 0.953938	0.33255 1.78487 5.89496	0.288938 0.908133 -2.91146	0.45806 1.13825 -0.894751
0.515867 0.539187 12.9541	0.507882 0.623055 1.317	0.579355 0.627364 -0.267044	0.525764 0.959058 0.177126
0.556427 1.91824 0.4377	0.344806 0.925444 2.63286	0.604433 1.2929 1.26443	0.498113 0.976139 -1.72965
0.250884 0.301572 -0.950911	0.530481 0.41816 -0.288418	0.581297 0.84178 8.77331	0.523512 0.988141 0.616786
0.302749 0.198616 -0.897577	0.665033 0.962792 -0.628666	0.560054 0.882938 -2.25287	0.489267 0.915145 -2.43045
0.874268 2.01644 6.00523	0.491884 0.826594 0.502329	0.473827 0.824518 2.36959	0.519727 0.987114 -0.659938
0.0703539 3.3942 0.55695	0.0592624 2.40498 -1.17611	0.550355 0.970165 -1.72972	0.558798 0.967834 0.251683
0.319793 0.387153 -0.0150959	0.40025 0.610613 -0.418112	0.724371 1.69227 0.66935	0.532648 0.987237 0.841352
0.530911 0.320936 2.20163	0.388557 2.48125 0.0306517	0.530885 0.595589 2.18319	0.57959 0.828028 0.567677
0.0915223 0.120623 -0.617738	0.206995 3.17423 -0.665597	0.577583 0.958257 -0.388273	0.514105 0.884135 -1.12755
0.367196 0.833547 0.677281	0.714925 1.49955 0.927553	0.466106 1.68174 -0.986456	0.528215 0.887443 -0.758749
0.190265 0.342091 -21.6545	0.496495 1.07195 0.637927	0.607224 0.743429 0.359792	0.50062 0.970334 0.508025
0.942701 0.477889 -2.78291	0.454383 1.63028 0.553763	0.551052 0.948637 -2.50559	0.514677 0.943947 0.383059
0.0731324 0.825124 -0.367588	0.395592 1.68811 2.74068	0.509867 1.27433 0.14137	0.520181 0.937554 -1.70057
0.115748 3.35705 -4.52439	0.505934 0.646693 0.134225	0.596342 0.595496 1.82692	0.508321 0.960123 -1.21691
0.493776 0.510577 0.173899	0.419746 1.62008 -0.370718	0.450242 1.0127 -5.16342	0.47909 0.970966 0.632441
0.277542 0.721516 0.219026	0.389629 1.24802 1.37814	0.614046 1.36974 1.59326	0.468023 0.932562 -1.50094
0.422616 0.118396 0.0637387	0.52374 1.43253 0.655794	0.5 1.15803 4.47038	0.494418 0.998708 -46.8283
0.237348 1.29702 0.996128	0.638467 1.03286 -7.59367	0.507787 0.705531 -1.38612	0.503332 1.00814 -13.0762
0.873255 1.14376 4.99495	0.546746 0.034259 -10.1168	0.453381 1.33417 -8.85597	0.543682 0.922909 -1.71501
0.870289 0.382805 0.404608	0.394407 0.639391 0.542623	0.509658 1.43149 -0.0985672	0.496868 0.890357 0.249606
0.855674 1.32874 -2.53978	0.514848 1.37251 1.66399	0.428897 0.884706 -0.903605	0.484452 0.96298 -2.85148
0.550403 0.196763 0.109159	0.68234 0.228383 -0.760697	0.562142 1.17925 0.119302	0.526862 0.957292 -0.342901
0.954001 0.237737 -0.225983	0.306583 0.390965 0.35578	0.437441 0.733405 -1.14953	0.512696 1.18334 9.71415
0.353061 0.943384 2.49183	0.439327 1.02342 3.93495	0.545631 0.862108 0.121297	0.482294 1.01584 -0.144692
0.721911 1.73528 -0.107866	0.854394 0.727229 -0.0199856	0.56336 1.00892 0.612564	0.469756 0.960293 -0.213565
0.191655 0.754826 -0.190407	0.258883 1.0916 0.425929	0.419341 0.883758 1.9133	0.541716 0.930869 0.206325
0.598266 0.113744 0.250808	0.139861 1.15811 -0.203616	0.502825 0.648421 -0.28522	0.463945 0.828374 0.63804
0.115311 0.888435 0.608139	0.608388 1.25824 -0.587021	0.380905 1.19749 13.166	0.500417 0.868611 0.761341
0.984301 0.235538 -1.22352	0.473807 1.46937 18.6718	0.457353 0.881841 -0.705039	0.473861 1.1097 -25.4305
0.804658 1.62782 -0.313373	0.565903 0.411689 -1.25061	0.55063 0.750702 -1.8269	0.459188 1.05225 0.340107
0.0608059 0.280197 1.69584	0.601702 0.803299 0.436377	0.501449 1.10332 0.739967	0.466577 1.03647 -0.835228
0.665259 0.466991 1.1103	0.412693 0.454977 -2.01356	0.430783 0.84231 7.55281	0.491532 0.924967 -4.63104
0.645029 1.02571 0.481921	0.645811 0.884317 0.454891	0.531172 0.795148 11.0034	0.495003 0.995189 0.888131
0.0707332 2.71196 -1.76896	0.658594 0.192428 -0.578268	0.446405 1.16297 -4.0025	0.514771 1.04539 1.58802
0.0190944 0.777221 0.423367	0.831125 1.65317 -2.88676	0.341717 0.984474 -1.98737	0.504766 0.820783 0.73313
0.692446 1.73302 -1.64739	0.655943 0.345867 -0.869824	0.5973 0.808924 2.40138	0.504089 0.969127 -0.946246
